CIP7;CIP13;EAN13;Prix A HT;Remise1;Libellé;Colisage
2758793;3400927587931;;6.92;0.05;FLECAINIDE ZENTIVA LP 200 mg Gél LP Plq/30;1
2670420;3400926704209;;43.16;0;STALEVO 175 mg/43,75 mg/200 mg Cpr pell Fl/100;1
3878080;3400938780802;;0.81;0.4;PANTOPRAZOLE ZENTIVA 20 mg Cpr gastro-rés Plq/14;1
3878105;3400938781052;;1.9;0.3;PANTOPRAZOLE ZENTIVA 20 mg Cpr gastro-rés Plq/28;1
3878217;3400938782172;;0.81;0.4;PANTOPRAZOLE ZENTIVA 40 mg Cpr gastro-rés Plq/14;1
3878246;3400938782462;;2.44;0.1;PANTOPRAZOLE ZENTIVA 40 mg Cpr gastro-rés Plq/28;1
3896149;3400938961492;;8.55;0.05;FOSINOPRIL/HYDROCHLOROTHIAZIDE VIATRIS 20 mg/12,5 mg Cpr séc Plaq/90;1
3881716;3400938817164;;2.62;0.3;CITALOPRAM ZYDUS 20 mg Cpr pell séc Plq/28;1
3878341;3400938783414;;2.67;0.3;VENLAFAXINE ZYDUS FRANCE LP 37,5 mg Gél LP Plq/30;1
3877519;3400938775198;;2.89;0.3;VENLAFAXINE ZYDUS FRANCE LP 75 mg Gél LP Plq/30;1
3887788;3400938877885;;2.05;0.05;BETAMETHASONE ARROW 2 mg Cpr disp séc Fl/20;1
3887819;3400938878196;;2;0.05;BETAMETHASONE EG 2 mg Cpr disp séc Fl/20;1
3883425;3400938834253;;1.51;0.3;SIMVASTATINE ARROW LAB 20 mg Cpr pell Plq/28;1
3883460;3400938834604;;4.54;0.3;SIMVASTATINE ARROW LAB 20 mg Cpr pell Plq/84;1
3883520;3400938835205;;1.51;0.3;SIMVASTATINE ARROW LAB 40 mg Cpr pell Plq/28;1
3883572;3400938835724;;4.54;0.3;SIMVASTATINE ARROW LAB 40 mg Cpr pell Plq/84;1
3884459;3400938844597;;62.54;0;ACETATE DE CYPROTERONE ARROW 100 mg Cpr séc Plq/60;1
3884436;3400938844368;;7.06;0.025;ACETATE DE CYPROTERONE ARROW 50 mg Cpr séc Plq/20;1
3881892;3400938818925;;4.28;0.2;CEFIXIME EG 200 mg Cpr pell Plq/8;1
2236729;3400922367293;;2.55;0.15;VALSARTAN VIATRIS 160 mg Cpr pell séc Plq/30;1
3879961;3400938799613;;3.19;0.1;CARVEDILOL EG 6,25 mg Cpr pell séc Plq/28;1
3880059;3400938800593;;2.83;0.2;CARVEDILOL EG 12,5 mg Cpr pell séc Plq/28;1
3880131;3400938801316;;3.19;0.1;CARVEDILOL EG 25 mg Cpr pell séc Plq/28;1
3866183;3400938661835;;1.74;0.05;IBUPROF VIATRIS 20mg/ml Sus buv Fl/200ml+ser;1
2236741;3400922367415;;7.65;0.15;VALSARTAN VIATRIS 160 mg Cpr pell séc Plq/90;1
2660290;3400926602901;;2.55;0.15;VALSARTAN/HYDROCHLOROTHIAZIDE VIATRIS 80 mg/12,5 mg Cpr pell Plq/30;1
2660410;3400926604103;;2.55;0.15;VALSARTAN/HYDROCHLOROTHIAZIDE VIATRIS 160 mg/12,5 mg Cpr pell Plq/30;1
2660462;3400926604622;;7.65;0.15;VALSARTAN/HYDROCHLOROTHIAZIDE VIATRIS 160 mg/12,5 mg Cpr pell Plq/90;1
2660545;3400926605452;;2.55;0.15;VALSARTAN/HYDROCHLOROTHIAZIDE VIATRIS 160 mg/25 mg Cpr pell Plq/30;1
2660580;3400926605803;;7.65;0.15;VALSARTAN/HYDROCHLOROTHIAZIDE VIATRIS 160 mg/25 mg Cpr pell Plq/90;1
3880237;3400938802375;;14.19;0;REQUIP 5 mg Cpr pell Plaq/21;1
3873361;3400938733617;;4.59;0.025;CEFPODOXIME EG 40 mg/5 ml Pdr susp buv enfant nourrisson Fl/100ml;1
3879990;3400938799903;;1.83;0;REQUIP 0,25 mg Cpr pell Plaq/21;1
3880177;3400938801774;;2.79;0;REQUIP 0,50 mg Cpr pell Plaq/21;1
3880214;3400938802146;;6.93;0;REQUIP 2 mg Cpr pell Plaq/21;1
3883833;3400938838336;;21.95;0;XARELTO 10 mg Cpr pell Plq thermo/30;1
2682788;3400926827885;;2.01;0.025;DICLOFENAC SANDOZ 1 % Gel en fl pressurisé Fl/100ml;1
2735651;3400927356513;;4.46;0.2;MOXIFLOXACINE EG 400 mg Cpr pell Plq/5;1
2735668;3400927356681;;6.25;0.2;MOXIFLOXACINE EG 400 mg Cpr pell Plq/7;1
3404382;3400934043826;;0.62;0.025;LORAZEPAM VIATRIS 1 mg Cpr pell séc Plq/30;1
3365156;3400933651565;;1.35;0.025;LORAZEPAM VIATRIS 2,5 mg Cpr pell séc Plq/30;1
3423735;3400934237355;;2.04;0;EFFICORT HYDROPHILE 0,127 % Cr T/30g;1
3913468;3400939134680;;1.91;0.025;MACROGOL 4000 SANDOZ 10 g Pdr sol buv en sachet 20Sach/10g;1
3883017;3400938830170;;50.28;0;VIMPAT 150 mg Cpr pell Plq/56;1
3821039;3400938210392;;847.16;0;SUTENT 25 mg Gél B/28;1
3876282;3400938762822;;4.43;0.025;AZITHROMYCINE MONODOSE SANDOZ 250 mg Cpr pell Plq/4;1
3873355;3400938733556;;2.63;0.025;CEFPODOXIME EG 40 mg/5 ml Pdr susp buv enfant nourrisson Fl/50ml;1
3298046;3400932980468;;5.29;0;INDAPAMIDE BIOGARAN 2,5 mg Cpr pell Plq/30;1
3423445;3400934234453;;3.66;0;KREDEX 6,25 mg Cpr séc Plq/28;1
3553716;3400935537164;;14.01;0;ZYPREXA 7,5 mg Cpr enr 2Plq/14 (28);1
3874231;3400938742312;;1.41;0;FUSIDATE DE SODIUM PIERRE FABRE 2 % Pom 1B/15g;1
3862788;3400938627886;;4.56;0.3;RAMIPRIL ARROW LAB 1,25 mg Cpr B/90;1
3862794;3400938627947;;5.34;0.3;RAMIPRIL ARROW LAB 2,5 mg Cpr B/90;1
3873473;3400938734737;;5.08;0.3;FINASTERIDE ARROW LAB 5 mg Cpr pell Plq/28;1
3874260;3400938742602;;183.78;0;INTELENCE 100 mg Cpr Fl/120;1
3874981;3400938749816;;2.63;0.025;CEFPODOXIME SANDOZ 40 mg/5 ml Pdr susp buv enfant nourrisson Fl/50ml;1
3874998;3400938749984;;4.59;0.025;CEFPODOXIME SANDOZ 40 mg/5 ml Pdr susp buv enfant nourrisson Fl/100ml;1
3873639;3400938736397;;2.63;0.025;CEFPODOXIME VIATRIS 40 mg/5 ml Pdr susp buv enfant nourrisson Fl/50ml;1
3873645;3400938736458;;4.59;0.025;CEFPODOXIME VIATRIS 40 mg/5 ml Pdr susp buv enfant nourrisson Fl/100ml;1
3875006;3400938750065;;2.63;0.025;CEFPODOXIME ARROW 40 mg/5 ml Pdr susp buv enfant nourrisson Fl/50ml;1
3875012;3400938750126;;4.59;0.025;CEFPODOXIME ARROW 40 mg/5 ml Pdr susp buv enfant nourrisson Fl/100ml;1
3578142;3400935781420;;10.13;0;FLUDEX 1,5 mg Cpr pell LP Plq/90;1
3608854;3400936088542;;1.55;0.15;LORATADINE VIATRIS 10 mg Cpr pell Plq/15;1
3645051;3400936450516;;0.87;0.22;ZOLPIDEM VIATRIS 10 mg Cpr pell séc Plq/14;1
3647854;3400936478541;;2.18;0.22;LISINOPRIL VIATRIS 20 mg Cpr séc Plq/28;1
3652140;3400936521407;;1.58;0.15;PREDNISONE VIATRIS 20 mg Cpr séc Plq/20;1
3652370;3400936523708;;1.81;0.025;PREDNISONE SANDOZ 20 mg Cpr séc Plq/20;1
3658390;3400936583900;;2.84;0.05;ACEBUTOLOL SANDOZ 200 mg Cpr enr Plq/30;1
3454440;3400934544408;;5.85;0.025;AMIODARONE VIATRIS 200 mg Cpr séc B/30;1
3445116;3400934451164;;6;0;AUGMENTIN 1 g/125 mg Pdr susp buv 12Sach;1
3445085;3400934450853;;4.78;0;AUGMENTIN 1g/125mg Pdr susp buv 8Sach;1
3529698;3400935296986;;12.47;0;CARDENSIEL 1,25 mg Cpr pell Plq/90;1
3939976;3400939399768;;5.08;0.3;FINASTERIDE ZYDUS 5 mg Cpr pell Plq/28;1
3945741;3400939457413;;4.84;0.3;RISPERIDONE ZYDUS 1 mg Cpr pell séc Plq/60;1
3945770;3400939457703;;9.67;0.3;RISPERIDONE ZYDUS 2 mg Cpr pell séc Plq/60;1
3945847;3400939458472;;5.1;0.3;RISPERIDONE ZYDUS 4 mg Cpr pell séc Plq/30;1
3941080;3400939410807;;1.07;0.05;CHLORHEX/CHL EG 0,5ml/0,5g p 100ml Fl/90ml;1
3939918;3400939399188;;2.1;0.3;PERINDOPRIL ARROW 2 mg Cpr Plaq/30;1
3939930;3400939399300;;6.3;0.3;PERINDOPRIL ARROW 2 mg Cpr Plaq/90;1
3939462;3400939394626;;2.1;0.3;PERINDOPRIL ARROW 4 mg Cpr séc Plaq/30;1
3940169;3400939401690;;2.1;0.3;PERINDOPRIL ARROW 8 mg Cpr séc Plaq/30;1
3940181;3400939401812;;6.3;0.3;PERINDOPRIL ARROW 8 mg Cpr séc Plaq/90;1
3869661;3400938696615;;12.47;0;LODOZ 2,5 mg/6,25 mg Cpr pell Plq/90;1
3869715;3400938697155;;12.47;0;LODOZ 5 mg/6,25 mg Cpr pell Plq/90;1
3738290;3400937382908;;12.83;0.05;NIFEDIPINE VIATRIS LP 30 mg Cpr pell LP Plq/90;1
3869767;3400938697674;;12.47;0;LODOZ 10 mg/6,25 mg Cpr pell Plq/90;1
3941737;3400939417370;;4.03;0.3;TRAMADOL ZYDUS LP 150 mg Cpr pell LP Plq/30;1
3941789;3400939417899;;5.21;0.3;TRAMADOL ZYDUS LP 200 mg Cpr pell LP Plq/30;1
3942369;3400939423692;;3.14;0.1;FOSFOMYCINE EG 3 g Glé s buv en sachet adulte Sach/8g;1
3941826;3400939418261;;2.79;0.2;FOSFOMYCINE ARROW 3 g Glé s buv en sachet Sach/8g;1
3867484;3400938674842;;5.38;0.4;MAGNESIUM/VITAMINE B6 VIATRIS CONSEIL 48 mg/5 mg Cpr pell Plq/50;1
3870687;3400938706871;;3.82;0;TIMOFEROL Gél Plq/90;1
3879004;3400938790047;;1.77;0.2;ENALAPRIL EG 5 mg Cpr séc Plq/30;1
3879010;3400938790108;;2.4;0.2;ENALAPRIL EG 20 mg Cpr séc Plq/30;1
3875667;3400938756678;;2.85;0.05;CAPTOPRIL/HYDROCHLOROTHIAZIDE EG 50 mg/25 mg Cpr séc Plq/30;1
3878967;3400938789676;;2.4;0.2;ENALAPRIL/HYDROCHLOROTHIAZIDE EG 20 mg/12,5 mg Cpr séc Plq/30;1
3872367;3400938723670;;1.62;0.05;ROPINIROLE VIATRIS 0,25 mg Cpr pell Fl/21;1
3872373;3400938723731;;2.27;0.15;ROPINIROLE VIATRIS 0,50 mg Cpr pell Fl/21;1
3872396;3400938723960;;3.3;0.22;ROPINIROLE VIATRIS 1 mg Cpr pell Fl/21;1
3872404;3400938724042;;5.26;0.22;ROPINIROLE VIATRIS 2 mg Cpr pell Fl/21;1
3873125;3400938731255;;7.56;0.1;LISINOPRIL HYDROCHLOROTHIAZIDE ARROW LAB 20 mg/12,5 mg Cpr séc Plq/84;1
3856799;3400938567991;;2.58;0.22;GLICLAZIDE VIATRIS 30 mg Cpr LM Plq/30;1
3856813;3400938568134;;4.9;0.22;GLICLAZIDE VIATRIS 30 mg Cpr LM Plq/60;1
3856871;3400938568714;;14.73;0.22;GLICLAZIDE VIATRIS 30 mg Cpr LM Plq/180;1
3859674;3400938596748;;5.22;0;ZANEXTRA 20 mg/10 mg Cpr pell Plq/30;1
3873929;3400938739299;;14.87;0;ZANEXTRA 20 mg/10 mg Cpr pell Plq/90;1
3949271;3400939492711;;4.74;0.2;VALACICLOVIR EG 500 mg Cpr pell Plq/10;1
3949294;3400939492940;;19.66;0.2;VALACICLOVIR EG 500 mg Cpr pell Plq/42;1
3949325;3400939493251;;55.22;0.2;VALACICLOVIR EG 500 mg Cpr pell Plq/112;1
3959499;3400939594996;;241.65;0;MODIGRAF 1 mg Glé susp buv 50Sach;1
2695934;3400926959340;;6.3;0.3;TELMISARTAN ZENTIVA 40 mg Cpr Plq/90;1
3746148;3400937461481;;6.7;0.15;SPIRAMYCINE VIATRIS 3 MUI Cpr pell Plq/16;1
3949928;3400939499284;;3.28;0.05;FLUVASTATINE VIATRIS 20 mg Gél Plq/30;1
3950015;3400939500157;;3.28;0.05;FLUVASTATINE VIATRIS 40 mg Gél Plq/30;1
3946456;3400939464565;;2.93;0.025;PERINDOPRIL SANDOZ 8 mg Cpr Plq/30;1
3946491;3400939464916;;8.78;0.025;PERINDOPRIL SANDOZ 8 mg Cpr Plq/90;1
3868992;3400938689921;;11.39;0.1;FENOFIBRATE EG 160 mg Cpr pell Plq/90;1
3850213;3400938502138;;6;0;CLARITHROMYCINE ARROW 50 mg/ml Glé susp buv Fl/60ml;1
3850199;3400938501995;;4.52;0;CLARITHROMYCINE ARROW 25 mg/ml Glé susp buv Fl/100ml;1
3842691;3400938426915;;2.7;0.22;INDAPAMIDE VIATRIS LP 1,5 mg Cpr pell LP Plq/30;1
3842716;3400938427165;;7.69;0.22;INDAPAMIDE VIATRIS LP 1,5 mg Cpr pell LP Plq/90;1
3833491;3400938334913;;2.97;0.025;RISPERIDONE SANDOZ 0,5 mg Cpr orodisp Plq/28;1
3833522;3400938335224;;3.67;0.025;RISPERIDONE SANDOZ 1 mg Cpr orodisp Plq/28;1
3833545;3400938335453;;6.29;0.025;RISPERIDONE SANDOZ 2 mg Cpr orodisp Plq/28;1
3850354;3400938503548;;21.08;0;CABERGOLINE TEVA 0,5 mg Cpr Fl/8;1
3854777;3400938547771;;2.77;0.2;INDAPAMIDE EG LP 1,5 mg Cpr pell LP Plq/30;1
3854814;3400938548143;;7.89;0.2;INDAPAMIDE EG LP 1,5 mg Cpr pell LP Plq/90;1
3857362;3400938573626;;2.85;0.05;FOSINOPRIL/HYDROCHLOROTHIAZIDE VIATRIS 20 mg/12,5 mg Cpr séc Plq/30;1
3839861;3400938398618;;3.88;0.05;TRAMADOL SANDOZ LP 100 mg Cpr pell LP Plq/30;1
3855245;3400938552454;;5.47;0.05;TRAMADOL SANDOZ LP 150 mg Cpr pell LP Plq/30;1
3839909;3400938399097;;7.07;0.05;TRAMADOL SANDOZ LP 200 mg Cpr pell LP Plq/30;1
3854990;3400938549904;;13.7;0.2;AZATHIOPRINE EG 50 mg Cpr pell Plq/100;1
3855038;3400938550382;;2.74;0.2;CEFUROXIME ARROW 250 mg Cpr Film/8;1
3855009;3400938550092;;5.99;0.05;CEFUROXIME ARROW 500 mg Cpr Film/8;1
3839281;3400938392814;;6.61;0.05;SIMVASTATINE SANDOZ 20 mg Cpr pell séc Plq/90;1
3839329;3400938393293;;6.61;0.05;SIMVASTATINE SANDOZ 40 mg Cpr pell séc Plq/90;1
3855883;3400938558838;;0.76;0.05;PREDNISONE VIATRIS 1 mg Cpr Plq/30;1
4158809;3400941588099;;5.22;0;TETRALYSAL 150 mg Gél Film/56;1
3928174;3400939281742;;2.5;0;LAMOTRIGINE TEVA 5 mg Cpr à croq/disp Plaq/30;1
3880622;3400938806229;;3.97;0.4;CLOPIDOGREL ZENTIVA 75 mg Cpr pell Plq PVC/PVDC/Alu/30;1
2688118;3400926881184;;15.68;0.5;MEMANTINE BIOGARAN 10 mg Cpr pell séc Plq/56;1
2676500;3400926765002;;1;0.13;PANTOPRAZOLE ZF 20 mg Cpr gastro-rés Plq/7;1
2169192;3400921691924;;10.66;0.05;RIZATRIPTAN EG 5 mg Cpr Plq/12;1
2169252;3400921692525;;8.98;0.2;RIZATRIPTAN EG 10 mg Cpr Plq/12;1
2169306;3400921693065;;4.49;0.2;RIZATRIPTAN EG 10 mg Cpr orodisp Plq/6;1
2193859;3400921938593;;2.1;0.3;LOSARTAN/HYDROCHLOROTHIAZIDE ZYDUS 50 mg/12,5 mg Cpr pell Plq/30;1
3528701;3400935287014;;24.8;0;SOLIAN 100 mg/ml S buv Fl/60ml+Ser;1
2193871;3400921938715;;6.3;0.3;LOSARTAN/HYDROCHLOROTHIAZIDE ZYDUS 50 mg/12,5 mg Cpr pell Plq/90;1
2193807;3400921938074;;2.1;0.3;LOSARTAN/HYDROCHLOROTHIAZIDE ZYDUS 100 mg/25 mg Cpr pell Plq/30;1
2193836;3400921938364;;6.3;0.3;LOSARTAN/HYDROCHLOROTHIAZIDE ZYDUS 100 mg/25 mg Cpr pell Plq/90;1
3853536;3400938535365;;3.14;0.05;VENLAFAXINE VIATRIS 50 mg Cpr pell Plq/30;1
3853921;3400938539219;;4.63;0.3;CLARITHROMYCINE ZYDUS 500 mg Cpr pell Plq/10;1
3853944;3400938539448;;6.48;0.3;CLARITHROMYCINE ZYDUS 500 mg Cpr pell Plq/14;1
3850259;3400938502596;;4.18;0.05;CLARITHROMYCINE VIATRIS 25 mg/ml Glé susp buv Fl/100ml;1
3850271;3400938502718;;5.55;0.05;CLARITHROMYCINE VIATRIS 50 mg/ml Glé susp buv Fl/60ml;1
3850153;3400938501537;;5.69;0.025;CLARITHROMYCINE SANDOZ 50 mg/ml Glé susp buv Fl/60ml;1
3852034;3400938520347;;30.56;0.05;BICALUTAMIDE SANDOZ 50 mg Cpr pell Plq/30;1
2214260;3400922142609;;1.99;0.1;KETOPROFENE EG LP 100 mg Cpr séc LP Plq/20;1
3847286;3400938472868;;2.38;0.15;TRANDOLAPRIL VIATRIS 2 mg Gél Plq/28;1
3847323;3400938473230;;7.14;0.15;TRANDOLAPRIL VIATRIS 2 mg Gél Plq/84;1
3847375;3400938473759;;2.38;0.15;TRANDOLAPRIL VIATRIS 4 mg Gél Plq/28;1
3847412;3400938474121;;7.98;0.05;TRANDOLAPRIL VIATRIS 4 mg Gél Plq/84;1
3848185;3400938481853;;2.85;0.05;PERINDOPRIL SANDOZ 2 mg Cpr Plq/30;1
3848239;3400938482393;;8.55;0.05;PERINDOPRIL SANDOZ 2 mg Cpr Plq/90;1
3852784;3400938527841;;2.1;0.3;LOSARTAN ZYDUS 50 mg Cpr pell séc Plq/30;1
3852815;3400938528152;;6.3;0.3;LOSARTAN ZYDUS 50 mg Cpr pell séc Plq/90;1
3852927;3400938529272;;2.1;0.3;LOSARTAN ZYDUS 100 mg Cpr pell Plq/30;1
3852956;3400938529562;;6.3;0.3;LOSARTAN ZYDUS 100 mg Cpr pell Plq/90;1
3847197;3400938471977;;1.22;0.15;TRANDOLAPRIL VIATRIS 0,5 mg Gél Plq/28;1
3853884;3400938538847;;44.19;0;STALEVO 200 mg/50 mg/200 mg Cpr pell Fl/100;1
3852703;3400938527032;;4.62;0;MICARDISPLUS 80 mg/25 mg Cpr Plq/30;1
3852732;3400938527322;;13.88;0;MICARDISPLUS 80 mg/25 mg Cpr Plq/90;1
3848506;3400938485066;;2.7;0.1;PERINDOPRIL SANDOZ 4 mg Cpr séc Plq/30;1
3848541;3400938485417;;8.78;0.025;PERINDOPRIL SANDOZ 4 mg Cpr séc Plq/90;1
3589571;3400935895714;;59.36;0;PROGRAF 1 mg Gél Plq/50;1
3587572;3400935875723;;296.78;0;PROGRAF 5 mg Gél Plq/50;1
3496817;3400934968174;;2.55;0.15;SPIRONOLACTONE VIATRIS 75 mg Cpr pell 3Plq/10 (30);1
2190660;3400921906608;3400921906608;35.89;0;CHOLURSO 500 mg Cpr pell séc Plq/60;1
3847872;3400938478723;;1.26;0.025;ACIDE FUSIDIQUE ARROW 2 % Cr T/15g;1
3852614;3400938526141;;9.61;0;PRADAXA 110 mg Gél Plq/30x1;1
3845838;3400938458381;;382.53;0;ENANTONE LP 30mg P/S SuLS SC Ser bicompar/1ml;1
3843288;3400938432886;;25.09;0.22;BICALUTAMIDE VIATRIS 50 mg Cpr pell Plq/30;1
3430988;3400934309885;;1.35;0.05;LOPERAMIDE SANDOZ 2 mg Gél Plq/20;1
2770191;3400927701917;;3.26;0.025;EBASTINE VIATRIS 10 mg Cpr orodisp Plq alu/30;1
3835656;3400938356564;;2.18;0.22;LOSARTAN VIATRIS 100 mg Cpr pell Plq/28;1
3835691;3400938356915;;7.02;0.22;LOSARTAN VIATRIS 100 mg Cpr pell Plq/90;1
3835550;3400938355505;;2.18;0.22;LOSARTAN VIATRIS 50 mg Cpr pell séc Plq/28;1
3835604;3400938356045;;7.02;0.22;LOSARTAN VIATRIS 50 mg Cpr pell séc Plq/90;1
3846111;3400938461114;;2.07;0.1;MIRTAZAPINE EG 15 mg Cpr pell Plq/30;1
2240889;3400922408897;;80.99;0.05;ACIDE ZOLEDRONIQUE SANDOZ 4 mg/100 ml S perf Fl/100ml;1
3482896;3400934828966;;1.11;0.22;LOPERAMIDE VIATRIS 2 mg Gél 2Plq/10;1
3342379;3400933423797;;1.39;0.15;MIANSERINE VIATRIS 10 mg Cpr pell Plq/30;1
3342385;3400933423858;;3.03;0.15;MIANSERINE VIATRIS 30 mg Cpr pell Plq/30;1
3463060;3400934630606;;133.31;0;NEORAL 100 mg Caps molle B/60;1
3463048;3400934630484;;33.33;0;NEORAL 25 mg Caps molle B/60;1
3399818;3400933998189;;4.54;0;OMIX LP 0,4 mg Gél microgr LP Plq/30;1
3844164;3400938441642;;1.86;0.2;SIMVASTATINE EG 20 mg Cpr pell séc Plq/30;1
3844158;3400938441581;;1.86;0.2;SIMVASTATINE EG 40 mg Cpr pell Plq/30;1
3844135;3400938441352;;1.39;0.2;ATENOLOL EG 50 mg Cpr séc Plq/30;1
3844141;3400938441413;;2.42;0.2;ATENOLOL EG 100 mg Cpr séc Plq/30;1
3793840;3400937938402;;19.3;0.4;BICALUTAMIDE ZENTIVA 50 mg Cpr pell Plq/30;1
3828165;3400938281651;;6.94;0.2;RISPERIDONE EG 1 mg/ml S buv Fl/60ml;1
3828188;3400938281880;;13.87;0.2;RISPERIDONE EG 1 mg/ml S buv Fl/120ml;1
2688868;3400926888688;;11.82;0;METOJECT 7,5 mg/0,15 ml S inj en seringue préremplie Ser/0,15ml+Aig;1
2688905;3400926889050;;12.65;0;METOJECT 10 mg/0,2 ml S inj en seringue préremplie Ser/0,2ml+Aig;1
2688940;3400926889401;;16.22;0;METOJECT 20 mg/0,4 ml S inj en seringue préremplie Ser/0,4ml+Aig;1
2688992;3400926889920;;18.91;0;METOJECT 25 mg/0,5 ml S inj en seringue préremplie Ser/0,5ml+Aig;1
2206912;3400922069128;;87.99;0;INOVELON 40 mg/ml Susp buv Fl/460ml+2Ser;1
2688124;3400926881245;;15.68;0.5;MEMANTINE BIOGARAN 20 mg Cpr pell Plq/28;1
2697117;3400926971175;;7.85;0.1;ACARBOSE EG 50 mg Cpr Plq/90;1
2697146;3400926971465;;10.68;0.1;ACARBOSE EG 100 mg Cpr Plq/90;1
2694900;3400926949006;;2.34;0.22;RAMIPRIL/HYDROCHLOROTHIAZIDE VIATRIS 5 mg/12,5 mg Cpr Plq/30;1
2699062;3400926990626;;2.1;0.3;CANDESARTAN/HYDROCHLOROTHIAZIDE ZYDUS 8 mg/12,5 mg Cpr Plq/30;1
2699091;3400926990916;;6.3;0.3;CANDESARTAN/HYDROCHLOROTHIAZIDE ZYDUS 8 mg/12,5 mg Cpr Plq/90;1
2699174;3400926991746;;2.1;0.3;CANDESARTAN/HYDROCHLOROTHIAZIDE ZYDUS 16 mg/12,5 mg Cpr Plq/30;1
2699197;3400926991975;;6.3;0.3;CANDESARTAN/HYDROCHLOROTHIAZIDE ZYDUS 16 mg/12,5 mg Cpr Plq/90;1
3393721;3400933937218;;7.98;0;PYOSTACINE 250 mg Cpr pell Plq/16;1
3406435;3400934064357;;6.59;0.14;SPAGULAX MUCILAGE PUR Glé en sachet-dose 20Sach;1
3404554;3400934045547;;1.43;0.05;CHLORHYDRATE DE DILTIAZEM VIATRIS 60 mg Cpr B/30;1
3395654;3400933956547;;12.32;0;DISCOTRINE 15 mg/24 h Disp transderm 30Sach;1
3256757;3400932567577;;0.88;0;EFFERALGAN 500 mg Cpr Blister/16;1
2699292;3400926992927;;1.8;0.4;TELMISARTAN ZENTIVA 80 mg Cpr Plq/30;1
3838270;3400938382709;;3.47;0.05;KETOCONAZOLE EG 2 % Gel en sachet-dose 8Sach/6g;1
3838117;3400938381177;;1.33;0.2;KETOCONAZOLE ARROW 2 % Gel en récipient unidose Unid/20g;1
3836590;3400938365900;;2.92;0.2;KETOCONAZOLE ARROW 2 % Gel en sachet-dose 8Sach/6g;1
3841622;3400938416220;;4.22;0;WYSTAMM 10 mg Cpr Plq/30;1
3838494;3400938384949;;2.54;0.1;FLUOXETINE EG 20 mg Cpr disp séc Plq/28;1
3829124;3400938291247;;1.8;0.05;FEXOFENADINE VIATRIS 120 mg Cpr pell Plq/15;1
3833746;3400938337464;;1.07;0.15;DICLOFENAC VIATRIS 1 % Gel T/50g;1
3833752;3400938337525;;1.83;0.05;DICLOFENAC VIATRIS SANTE 1 % Gel T/100g;1
3397311;3400933973117;;132.5;0;INNOHEP 18 000 UI anti-Xa/0,9 ml S inj 10Ser/0,9ml;1
3403537;3400934035371;;2.56;0;KESTIN 10 mg Cpr pell Plq/15;1
3403566;3400934035661;;5.03;0;KESTIN 10 mg Cpr pell Plq/30;1
3390591;3400933905910;;6.01;0;COLOPEG Pdr sol buv 4Sach/68,6g;1
3969983;3400939699837;;2.93;0.025;CANDESARTAN SANDOZ 32 mg Cpr séc Plq/30;1
3411577;3400934115776;;4.62;0;CALPEROS D3 Cpr à sucer Fl/60;1
3405306;3400934053061;;5.35;0;CROMABAK 20 mg/ml Collyre Fl/10ml;1
3409037;3400934090370;;5.14;0;DERMESTRIL 100 µg/24 h Disp transderm 8Sach;1
3409066;3400934090660;;5.14;0;DERMESTRIL 25 µg/24 h Disp transderm 8Sach;1
3409043;3400934090431;;5.14;0;DERMESTRIL 50 µg/24 h Disp transderm 8Sach;1
3554696;3400935546968;;10.66;0.05;NARATRIPTAN SANDOZ 2,5 mg Cpr pell Plq/12;1
4920625;3400949206254;;2.85;0.05;CANDESARTAN/HYDROCHLOROTHIAZIDE SANDOZ 8 mg/12,5 mg Cpr Plq/30;1
4920677;3400949206773;;8.55;0.05;CANDESARTAN/HYDROCHLOROTHIAZIDE SANDOZ 8 mg/12,5 mg Cpr Plq/90;1
4920849;3400949208494;;2.85;0.05;CANDESARTAN/HYDROCHLOROTHIAZIDE SANDOZ 16 mg/12,5 mg Cpr Plq/30;1
4920909;3400949209095;;8.55;0.05;CANDESARTAN/HYDROCHLOROTHIAZIDE SANDOZ 16 mg/12,5 mg Cpr Plq/90;1
4961713;3400949617135;;2.1;0.3;CANDESARTAN ZENTIVA 4 mg Cpr séc Plq/30;1
4961759;3400949617593;;7.2;0.2;CANDESARTAN ZENTIVA 4 mg Cpr séc Plq/90;1
4962090;3400949620906;;2.1;0.3;CANDESARTAN ZENTIVA 8 mg Cpr séc Plq/30;1
4962121;3400949621217;;8.1;0.1;CANDESARTAN ZENTIVA 8 mg Cpr séc Plq/90;1
4962173;3400949621736;;2.1;0.3;CANDESARTAN ZENTIVA 16 mg Cpr séc Plq/30;1
4962210;3400949622108;;7.2;0.2;CANDESARTAN ZENTIVA 16 mg Cpr séc Plq/90;1
4962279;3400949622795;;2.4;0.2;CANDESARTAN ZENTIVA 32 mg Cpr séc Plq/30;1
4975342;3400949753420;;3.29;0.3;ZOLMITRIPTAN ARROW GENERIQUES 2,5 mg Cpr orodisp Plq/6;1
3835171;3400938351712;;3.36;0.025;FLUVASTATINE SANDOZ 40 mg Gél Plq/30;1
3835219;3400938352191;;10.09;0.025;FLUVASTATINE SANDOZ 40 mg Gél Plq/90;1
3834935;3400938349351;;3.36;0.025;FLUVASTATINE SANDOZ 20 mg Gél Plq/30;1
3834970;3400938349702;;10.09;0.025;FLUVASTATINE SANDOZ 20 mg Gél Plq/90;1
